nombre_evento,url_evento,codigo_postal,fecha_inicio,fecha_fin,latitud,longitud,direccion,horario,organizacion,id_ciudad,id_evento
El vuelo del globo rojo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=155464926f415910VgnVCM1000001d4a900aRCRD,28045,2025-03-26 20:00:00.0,2025-03-26 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,20:00,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}",1,290
El zoo de las rimas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d8f54b34f215910VgnVCM1000001d4a900aRCRD,28004,2025-03-06 17:00:00.0,2025-03-06 23:59:00.0,40.426642215368176,-3.699722994908341,CALLE BARCELO 4,17:00,"{'organization-name': 'Biblioteca Pública Municipal Mario Vargas Llosa (Centro)', 'accesibility': '1,6'}",1,291
En compañía de las letras,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=383d2a21725d3910VgnVCM1000001d4a900aRCRD,28029,2025-01-31 11:00:00.0,2025-06-27 23:59:00.0,40.47860087334554,-3.7094408342979954,AVENIDA MONFORTE DE LEMOS 38,11:00,"{'organization-name': 'Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)', 'accesibility': '1,6'}",1,292
En contacto con la música,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b98d15c0bfe4910VgnVCM2000001f4a900aRCRD,28033,2025-02-23 12:00:00.0,2025-02-23 23:59:00.0,40.47682410775741,-3.6420497457238,CALLE SANTA VIRGILIA 15,12:00,"{'organization-name': 'Centro Cultural Hortaleza', 'accesibility': '1'}",1,293
En la alcoba del Sultán,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3986d58d22984910VgnVCM1000001d4a900aRCRD,28045,2025-02-01 00:00:00.0,2025-03-08 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}",1,294
Encuentro con la autora Pepa G. Lillo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f394570797315910VgnVCM1000001d4a900aRCRD,28037,2025-04-02 18:00:00.0,2025-04-02 23:59:00.0,40.420231627534996,-3.6218113860909074,CALLE SAN ROMAN DEL VALLE 8,18:00,"{'organization-name': 'Biblioteca Pública Municipal San Blas (San Blas-Canillejas)', 'accesibility': '1,6'}",1,295
Encuentro de autora: Zinthia Álvarez Palomino,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2ce470347225910VgnVCM2000001f4a900aRCRD,28007,2025-02-27 18:30:00.0,2025-02-27 23:59:00.0,40.40254931370529,-3.668092320219012,CALLE ARREGUI Y ARUEJ 31,18:30,"{'organization-name': 'Espacio de Igualdad Elena Arnedo Soriano. Retiro', 'accesibility': '1'}",1,296
Encuentro de chirigotas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=79266524d3ca4910VgnVCM1000001d4a900aRCRD,28029,2025-02-27 17:30:00.0,2025-02-27 23:59:00.0,40.46900764611639,-3.697595691925329,PLAZA DONOSO 5,17:30,"{'organization-name': 'Centro Cultural Eduardo Úrculo (Tetuán)', 'accesibility': '1,6'}",1,297
Encuentros culturales Portugalete. De Estraperlo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd78b2e5f1bd4910VgnVCM2000001f4a900aRCRD,28043,2025-02-28 19:00:00.0,2025-02-28 23:59:00.0,40.46089499555313,-3.654366821391548,CALLE CARRIL DEL CONDE 57,19:00,"{'organization-name': 'Centro Cultural Carril del Conde (Hortaleza)', 'accesibility': '1'}",1,298
Encuentros literarios de El Retiro.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=71e3938ed0ff1910VgnVCM1000001d4a900aRCRD,28009,2025-04-02 19:00:00.0,2025-04-02 23:59:00.0,40.4166091081099,-3.6795930368034804,PASEO FERNÁN NÚÑEZ 24,19:00,"{'organization-name': 'Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)', 'accesibility': '1,6'}",1,299
Encuentros literarios de El Retiro.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ed3938ed0ff1910VgnVCM1000001d4a900aRCRD,28009,2025-05-22 19:00:00.0,2025-05-22 23:59:00.0,40.4166091081099,-3.6795930368034804,PASEO FERNÁN NÚÑEZ 24,19:00,"{'organization-name': 'Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)', 'accesibility': '1,6'}",1,300
Encyclopenglish,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=22533544ae1b4910VgnVCM2000001f4a900aRCRD,28005,2025-01-29 19:00:00.0,2025-06-25 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,19:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,301
Entierro de la sardina,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c919d2436405910VgnVCM2000001f4a900aRCRD,,2025-03-05 17:00:00.0,2025-03-05 23:59:00.0,,,,17:00,,1,302
Entierro de la sardina. Se acabó la fiesta,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=134c7a0da9294910VgnVCM1000001d4a900aRCRD,28001,2025-02-21 00:00:00.0,2025-03-14 23:59:00.0,40.42585800515975,-3.689601594290468,CALLE GOYA 1,,"{'organization-name': 'Centro Cultural Emilia Pardo Bazán (Salamanca)', 'accesibility': '1'}",1,303
Entre las higueras,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c5d464926f415910VgnVCM1000001d4a900aRCRD,28045,2025-03-20 20:30:00.0,2025-03-20 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,20:30,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}",1,304
Entrega de premios,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ecaaa8c219315910VgnVCM2000001f4a900aRCRD,,2025-03-09 13:30:00.0,2025-03-09 23:59:00.0,,,,13:30,,1,305
Entreparques. De Concha Espina a Plaza de Castilla,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f68979834530910VgnVCM1000001d4a900aRCRD,,2025-03-27 10:30:00.0,2025-03-27 23:59:00.0,,,,10:30,,1,306
Entreparques. Del Cerro del Tío Pío a Ruta Escultórica de Palomeras,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a2a289a44d42910VgnVCM1000001d4a900aRCRD,,2025-03-13 10:30:00.0,2025-03-13 23:59:00.0,,,,10:30,,1,307
Entreparques. Del Parque del Oeste a Madrid Río,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2062a1d8563f3910VgnVCM1000001d4a900aRCRD,,2025-03-08 10:30:00.0,2025-03-08 23:59:00.0,,,,10:30,,1,308
Escombros,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd623bbfeae15910VgnVCM2000001f4a900aRCRD,28039,2025-03-20 19:00:00.0,2025-03-20 23:59:00.0,40.44864332758775,-3.704513191828797,CALLE ALMANSA 9,19:00,"{'organization-name': 'Centro Sociocultural José de Espronceda (Tetuán)', 'accesibility': '1'}",1,309
Escritoras españolas de las Vanguardias. Las grandes olvidadas. Parte II,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=81f61df1b4e64910VgnVCM2000001f4a900aRCRD,28005,2025-03-04 18:00:00.0,2025-03-04 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,18:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,310
Escritura creativa en la Biblioteca Pío Baroja,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=30405a33ba4e3910VgnVCM1000001d4a900aRCRD,28005,2025-02-28 11:00:00.0,2025-03-21 23:59:00.0,40.40003652682007,-3.7074488154950584,CALLE ARGANDA 12,11:00,"{'organization-name': 'Biblioteca Pública Municipal Pío Baroja (Arganzuela)', 'accesibility': '1,6'}",1,311
Escuela de espectadores sénior,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=06df85f1bda62910VgnVCM1000001d4a900aRCRD,28045,2024-10-03 00:00:00.0,2025-06-25 23:59:00.0,40.39245798191536,-3.6972067902718897,PASEO CHOPERA 14,,"{'organization-name': 'Nave 10 Matadero. Creación Dramática Contemporánea', 'accesibility': '1,6'}",1,312
Escuela de Teatro. Teatro Municipal de Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=43c50a3c214f3810VgnVCM2000001f4a900aRCRD,28031,2024-09-01 00:00:00.0,2025-07-01 23:59:00.0,40.37762362093048,-3.6229095774784765,CALLE PASO DE VILLAMANRIQUE 3,,"{'organization-name': 'Teatro Municipal de Vallecas', 'accesibility': '1'}",1,313
Esculturas desconocidas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=35acaf6138133810VgnVCM2000001f4a900aRCRD,28009,2025-03-22 11:00:00.0,2025-03-22 23:59:00.0,40.40943503279114,-3.6861797800993257,PASEO FERNAN NUÑEZ 2,11:00,"{'organization-name': 'Centro de Información y Educación Ambiental de El Huerto de El Retiro', 'accesibility': '1'}",1,314
Espacio P.O.M 2024-25,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=663e02a2fa0e1910VgnVCM1000001d4a900aRCRD,28015,2024-09-01 00:00:00.0,2025-05-31 23:59:00.0,40.42739911262292,-3.710589286287491,CALLE CONDE DUQUE 9,,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}",1,315
"Espacios naturales españoles, guardianes de la biodiversidad",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd4a29457e3e3910VgnVCM1000001d4a900aRCRD,28009,2025-01-02 10:00:00.0,2025-03-30 23:59:00.0,40.40943503279114,-3.6861797800993257,PASEO FERNAN NUÑEZ 2,10:00,"{'organization-name': 'Centro de Información y Educación Ambiental de El Huerto de El Retiro', 'accesibility': '1'}",1,316
"Espectáculo de cuentos, música y magia: 'HISTORIAS CON ALAS Y CON PIES'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=58c205f190894910VgnVCM1000001d4a900aRCRD,28035,2025-02-25 18:00:00.0,2025-02-25 23:59:00.0,40.49082275610172,-3.7216054330053647,GLORIETA PRADERA DE VAQUERIZAS 9,18:00,"{'organization-name': 'Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)', 'accesibility': '1'}",1,317
Espectáculo de magia: 'LA MAGIA DE LOS CUENTOS',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab81692abe6a4910VgnVCM2000001f4a900aRCRD,28048,2025-02-23 12:00:00.0,2025-02-23 23:59:00.0,40.519673311658686,-3.7779055687726535,CALLE MIRA EL RIO 4,12:00,"{'organization-name': 'Centro Sociocultural Alfonso XII (Fuencarral - El Pardo)', 'accesibility': '1'}",1,318
Espectáculo - Al Compás del Corazón,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3d7e4778bbc4910VgnVCM2000001f4a900aRCRD,28015,2025-02-28 19:00:00.0,2025-02-28 23:59:00.0,40.433719454283505,-3.7104468992841753,CALLE GALILEO 39,19:00,"{'organization-name': 'Centro Cultural Galileo (Chamberí)', 'accesibility': '1'}",1,319
Espírituescalera «Mitología de barrio»,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=070d02a2fa0e1910VgnVCM1000001d4a900aRCRD,28015,2025-02-26 20:00:00.0,2025-02-26 23:59:00.0,40.42739911262292,-3.710589286287491,CALLE CONDE DUQUE 9,20:00,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}",1,320
Estrella Morente,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7abc5cb81bab3910VgnVCM1000001d4a900aRCRD,28012,2025-04-05 20:00:00.0,2025-04-05 23:59:00.0,40.40596936645757,-3.698589986849812,RONDA ATOCHA 35,20:00,"{'organization-name': 'Teatro Circo Price', 'accesibility': '1'}",1,321
Estrenos Cineteca,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e63fc6a6f343910VgnVCM1000001d4a900aRCRD,28045,2024-09-05 00:00:00.0,2025-07-31 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}",1,322
Exhibición de chirigotas adultos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8662fcf4aade4910VgnVCM2000001f4a900aRCRD,28053,2025-03-02 18:00:00.0,2025-03-02 23:59:00.0,40.37381624358889,-3.6599325731670977,AVENIDA GLORIETAS 19,18:00,"{'organization-name': 'Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas)', 'accesibility': '1'}",1,323
Exhibición de chirigotas infantiles,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce42fcf4aade4910VgnVCM2000001f4a900aRCRD,28053,2025-03-02 12:00:00.0,2025-03-02 23:59:00.0,40.37381624358889,-3.6599325731670977,AVENIDA GLORIETAS 19,12:00,"{'organization-name': 'Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas)', 'accesibility': '1'}",1,324
Experimentando con los sonidos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=75a309887a544910VgnVCM1000001d4a900aRCRD,28045,2025-03-16 00:00:00.0,2025-03-16 23:59:00.0,40.39245798191536,-3.6972067902718897,PASEO CHOPERA 14,,"{'organization-name': 'Casa del Lector', 'accesibility': '3'}",1,325
Experimentando con los sonidos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33a309887a544910VgnVCM1000001d4a900aRCRD,28045,2025-02-23 00:00:00.0,2025-02-23 23:59:00.0,40.39245798191536,-3.6972067902718897,PASEO CHOPERA 14,,"{'organization-name': 'Casa del Lector', 'accesibility': '3'}",1,326
Explora y juega Matadero Madrid en Familia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fff2d5c9662910VgnVCM1000001d4a900aRCRD,28045,2024-10-05 00:00:00.0,2026-06-30 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}",1,327
Exploradores de imágenes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=13c5e7da8b822910VgnVCM1000001d4a900aRCRD,28045,2024-10-01 00:00:00.0,2025-06-01 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}",1,328
Exposición de Arte,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=06f6692abe6a4910VgnVCM2000001f4a900aRCRD,28041,2025-02-17 00:00:00.0,2025-02-28 23:59:00.0,40.35639654251886,-3.6940501846610894,CALLE LOS BOHEMIOS 1,,"{'organization-name': 'Centro Sociocultural Bohemios (Villaverde)', 'accesibility': '1'}",1,329
Exposición de fotografía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8851a3f111964910VgnVCM1000001d4a900aRCRD,28024,2025-02-03 00:00:00.0,2025-02-27 23:59:00.0,40.399764677637116,-3.775144917950534,CARRETERA BOADILLA DEL MONTE 40,,"{'organization-name': 'Centro Cultural Sara Montiel (Latina)', 'accesibility': '1'}",1,330
Exposición de Fotografía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54559b5298943910VgnVCM2000001f4a900aRCRD,28044,2025-02-06 00:00:00.0,2025-02-27 23:59:00.0,40.38493929920335,-3.7641963952601154,AVENIDA LAS AGUILAS 2,,"{'organization-name': 'Auditorio y sala de exposiciones Paco de Lucía (Latina)', 'accesibility': '1'}",1,331
Exposición de fotografías aportadas por los alumnos del taller de Historia del Barrio de El Pilar,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=73ba4780d35f4910VgnVCM1000001d4a900aRCRD,28029,2025-03-03 08:30:00.0,2025-03-31 23:59:00.0,40.47860087334554,-3.7094408342979954,AVENIDA MONFORTE DE LEMOS 38,08:30,"{'organization-name': 'Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)', 'accesibility': '1,6'}",1,332
Exposición de fotografía: 'FOTOGRAFÍAS NEGRAS',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9bab2caf792f810VgnVCM1000001d4a900aRCRD,28035,2025-02-04 00:00:00.0,2025-02-27 23:59:00.0,40.48025613358832,-3.7214686777952974,CALLE ISLA DE ONS 14,,"{'organization-name': 'Centro Sociocultural Rafael de León (Fuencarral - El Pardo)', 'accesibility': '1'}",1,333
Exposición de imágenes del audiovisual realizado por el colectivo El Ojo Móvil,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c20d4780d35f4910VgnVCM1000001d4a900aRCRD,28029,2025-04-01 08:30:00.0,2025-04-30 23:59:00.0,40.47860087334554,-3.7094408342979954,AVENIDA MONFORTE DE LEMOS 38,08:30,"{'organization-name': 'Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)', 'accesibility': '1,6'}",1,334
Exposición de Mandalas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cef0ad50b7ad4910VgnVCM1000001d4a900aRCRD,28021,2025-02-03 00:00:00.0,2025-02-28 23:59:00.0,40.34268360439146,-3.6914402549812873,PLAZA PINAZO 9,,"{'organization-name': 'Centro Sociocultural San Cristóbal de los Ángeles (Villaverde)', 'accesibility': '1'}",1,335
Exposición de Pintura,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c0864926f415910VgnVCM1000001d4a900aRCRD,28041,2025-03-10 00:00:00.0,2025-03-19 23:59:00.0,40.35639654251886,-3.6940501846610894,CALLE LOS BOHEMIOS 1,,"{'organization-name': 'Centro Sociocultural Bohemios (Villaverde)', 'accesibility': '1'}",1,336
Exposición de Pintura Cinco Pinceles,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0cc8106762794910VgnVCM1000001d4a900aRCRD,28030,2025-02-03 00:00:00.0,2025-02-27 23:59:00.0,40.40934483353835,-3.653036718771371,CALLE ARROYO BELINCOSO 9,,"{'organization-name': 'Centro Sociocultural Eduardo Chillida (Moratalaz)', 'accesibility': '1'}",1,337
Exposición de Pintura Paisajística,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a2864926f415910VgnVCM1000001d4a900aRCRD,28041,2025-03-20 00:00:00.0,2025-03-31 23:59:00.0,40.35639654251886,-3.6940501846610894,CALLE LOS BOHEMIOS 1,,"{'organization-name': 'Centro Sociocultural Bohemios (Villaverde)', 'accesibility': '1'}",1,338
Exposición de Pintura `La Otra Mirada´,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b2720b356cc4910VgnVCM2000001f4a900aRCRD,28021,2025-02-17 00:00:00.0,2025-02-28 23:59:00.0,40.350886994103284,-3.6914981254409645,CALLE MARIA MARTINEZ OVIOL 12,,"{'organization-name': 'Centro Sociocultural Santa Petronila (Villaverde)', 'accesibility': '1'}",1,339
Exposición de Pintura `Paisajes´ y `Rincones de Serradilla del Llano´,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=55bf157fd8e15910VgnVCM1000001d4a900aRCRD,28021,2025-03-01 00:00:00.0,2025-03-31 23:59:00.0,40.3347558542528,-3.7008037217338274,ACCESO COLONIA MARCONI 4,,"{'organization-name': 'Centro Sociocultural Marconi (Villaverde)', 'accesibility': '1'}",1,340
Exposición de pinturas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=423db6a7be294910VgnVCM1000001d4a900aRCRD,28028,2025-02-15 00:00:00.0,2025-02-28 23:59:00.0,40.42206923419431,-3.6629608041639368,CALLE ENRIQUE D'ALMONTE 1,,"{'organization-name': 'Centro Cultural Quinta del Berro - Rafael Altamira (Salamanca)', 'accesibility': '1,5'}",1,341
"Exposición de pintura, sobre acrílico: 'VENTANAS'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b8305f190894910VgnVCM1000001d4a900aRCRD,28035,2025-02-01 00:00:00.0,2025-02-27 23:59:00.0,40.49082275610172,-3.7216054330053647,GLORIETA PRADERA DE VAQUERIZAS 9,,"{'organization-name': 'Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)', 'accesibility': '1'}",1,342
Exposición de pintura. Paloma Luengo de la Torre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0dbaf1cbb66b4910VgnVCM1000001d4a900aRCRD,28043,2025-02-01 00:00:00.0,2025-02-28 23:59:00.0,40.46089499555313,-3.654366821391548,CALLE CARRIL DEL CONDE 57,,"{'organization-name': 'Centro Cultural Carril del Conde (Hortaleza)', 'accesibility': '1'}",1,343
Exposición de pintura: 'Evelyn contemporary art',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4c4b89373232910VgnVCM1000001d4a900aRCRD,28049,2025-02-02 08:30:00.0,2025-03-02 23:59:00.0,40.515712291624084,-3.6860532895354448,Carretera M-607 Km 13 L-10 ,08:30,"{'organization-name': 'Centro Sociocultural Montecarmelo (Fuencarral - El Pardo)', 'accesibility': '1'}",1,344
Exposición de pintura: 'LA FUERZA DE UNA ILUSIÓN',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=28c8bf0a69363910VgnVCM2000001f4a900aRCRD,28048,2025-02-03 00:00:00.0,2025-02-28 23:59:00.0,40.519673311658686,-3.7779055687726535,CALLE MIRA EL RIO 4,,"{'organization-name': 'Centro Sociocultural Alfonso XII (Fuencarral - El Pardo)', 'accesibility': '1'}",1,345
Exposición de pintura: 'UN CÍRCULO DE IMPRESIONES',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a32128236152910VgnVCM1000001d4a900aRCRD,28029,2025-02-04 00:00:00.0,2025-02-27 23:59:00.0,40.48106787416528,-3.6933504628706095,CALLE ARZOBISPO MORCILLO 7,,"{'organization-name': 'Centro Sociocultural Valle Inclán (Fuencarral - El Pardo)', 'accesibility': '1'}",1,346
